stop_id,stop_code,Stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
4186,4186,Bianchi Rd & Claremont Ave Ns Eb,,37.991341,-121.305634,,,,,,0
4120,4120,Cherokee Rd & F St Fs Eb,,37.977917,-121.264472,,,,,,0
9901,9901,Lathrop Park and Ride,,37.82415,-121.288709,,,,,,0
4189,4189,Mlk Blvd & El Dorado Fs Eb,,37.9389,-121.28564,,,,,,0
4190,4190,Mlk Blvd & Sutter St Fs Eb,,37.939543,-121.281821,,,,,,0
4191,4191,Davis Rd & Goldenoak Wy Fs Nb,,38.031998,-121.331715,,,,,,0
4192,4192,Davis Rd & Wagner Heights Rd Ns Sb,,38.035935,-121.331937,,,,,,0
4193,4193,Airport Wy @ Fairgrounds Ent Nb,,37.938006,-121.269255,,,,,,0
4194,4194,Alpine & Bonnie Ln Ns/Eb,,37.978598,-121.304729,,,,,,0
4195,4195,8th St & Lever Blvd Fs/Eb,,37.926571,-121.297007,,,,,,0
4196,4196,Waterloo Rd & Report Ave Eb/Fs,,37.981883,-121.254149,,,,,,0
4197,4197,Waterloo Rd & Report Ave Wb/Fs,,37.981683,-121.254846,,,,,,0
4198,4198,Mathews Rd & Wolfe Rd Wb/Ns,,37.882705,-121.301571,,,,,,0
4199,4199,East St & Highland Ave Sb/Ns,,37.7424,-121.421236,,,,,,0
4200,4200,Grant Line Rd & Parker Ave Fs/Wb,,37.754301,-121.431111,,,,,,0
4201,4201,Grant Line Rd & Lincoln Blvd Fs/Wb,,37.754267,-121.443882,,,,,,0
4202,4202,Grant Line Rd & Lincoln Blvd Fseb,,37.754054,-121.443172,,,,,,0
4203,4203,Grant Line Rd & Bessie Ave Fs/Eb,,37.754084,-121.432943,,,,,,0
4206,4206,Alpine & El Dorado St Fs Wb,,37.9799,-121.30008,,,,,,0
4205,4205,Oak St & El Dorado St Fs Eb,,37.958683,-121.291139,,,,,,0
7932,7932,Hammer Ln & Kathleen Dr Fs Eb,,38.020782,-121.296487,,,,,,0
4207,4207,Swain Rd & El Dorado St Fs Eb,,38.007348,-121.307869,,,,,,0
4208,4208,Swain Rd & Kermit Lane Fs Eb,,38.009383,-121.299722,,,,,,0
4209,4209,West Lane & Morada Ln Ns Nb,,38.03634,-121.294823,,,,,,0
4210,4210,Hutchins St & Century Blvd Ns Nb,,38.106721,-121.278708,,,,,,0
4211,4211,Hutchins St & Century Blvd Fs Sb,,38.107205,-121.278987,,,,,,0
4212,4212,West Lane & Morada Ln Ns Sb,,38.03879,-121.295297,,,,,,0
4221,4221,William Moss Bl & Zeally Ln Fs Eb,WILLIAM MODD BLVD & ZEALLY LN,37.907931,-121.3151,,,,,,0
4222,4222,William Moss Bl & Sachetti Cir Mbeb,,37.906471,-121.311801,,,,,,0
4223,4223,William Moss Bl & Violet Cheng Nseb,,37.904778,-121.306438,,,,,,0
4224,4224,Fremont St & Van Buren St Fs Eb,,37.956653,-121.297292,,,,,,0
4213,4213,Swain Rd & Kermit Ln Ns Wb,,38.009572,-121.299799,,,,,,0
4214,4214,Tam O'SHANTER Dr & Swain Rd Ns Sb,,38.010694,-121.296469,,,,,,0
4215,4215,Tam O'SHANTER Dr & Swain Rd Fs Nb,,38.010676,-121.296263,,,,,,0
4225,4225,Swain Rd & Cresenda Ave Ns Wb,,38.006966,-121.310212,,,,,,0
4226,4226,Lorraine Ave & Hammer Ln Ns Nb,,38.020908,-121.283277,,,,,,0
4230,4230,Holman Rd & Etcheverry Fs Sb,,38.0042,-121.271935,,,,,,0
7950,7950,Manteca Transit Center Arr,,37.794374,-121.214285,,,,,,0
7952,7952,Colony Rd & Brady Ln Fs Sb,,37.753925,-121.136512,,,,,,0
4231,4231,Grouse Run Dr & March Ln Fs Nb,,37.987606,-121.329296,,,,,,0
4232,4232,Grouse Run Dr & Covey Crk Cir Fsnb,,37.993714,-121.333856,,,,,,0
4233,4233,Grouse Run Dr & Quail Lakes Dr Fssb,,37.99538,-121.33542,,,,,,0
4234,4234,Grouse Run Dr & March Ln Ns Sb,,37.98776,-121.32953,,,,,,0
4236,4236,8th St & D St Eb Fs,,37.934937,-121.251065,,,,,,0
4238,4238,Maranatha Dr & Kirsten Dr Fs Nb,,38.028509,-121.264058,,,,,,0
4240,4240,Wilma Ave & Hughes Ln Fs Sb,,37.742008,-121.135596,,,,,,0
4241,4241,Main & Nikkel Ln Fs Wb,,37.739588,-121.139613,,,,,,0
4242,4242,Jack Tone Rd & Canal Blvd Fs Eb,,37.747531,-121.142182,,,,,,0
4245,4245,Mcdougald Blvd & Ishi Goto St Fs Nb,,37.90973,-121.297085,,,,,,0
4244,4244,Mcdougald Blvd & Bess Pl Fs Sb,,37.904734,-121.295536,,,,,,0
4243,4243,Mcdougald Blvd & Ishi Goto St Fs Sb,,37.909497,-121.297175,,,,,,0
4247,4247,8th St & D St Ns Wb,,37.935038,-121.25139,,,,,,0
4246,4246,Colony Rd & Goodwin Dr Fs Eb,,37.75391,-121.134219,,,,,,0
4248,4248,Mission Rd & Bristol Ave,,37.969778,-121.324221,,,,,,0
4249,4249,Bryant Dr & Lott St Fs Wb,,38.027018,-121.266135,,,,,,0
4251,4251,Royal Oaks Dr & Royal Park Dr Fs Wb,,38.036886,-121.330709,,,,,,0
4252,4252,Royal Oaks Dr & Lower Sac Rd Fs Wb,,38.036929,-121.323152,,,,,,0
7953,7953,East St & Grant Line Rd Ns Nb,,37.754176,-121.421223,,,,,,0
4253,4253,East St & Highland Mb Nb,,37.742028,-121.421109,,,,,,0
4254,4254,Wilcox & Waterloo Ns Nb,,37.988192,-121.244253,,,,,,0
7954,7954,Hazelton Ave & Airport Fs Wb,,37.949398,-121.273486,,,,,,0
4255,4255,Hazelton Ave & Aurora St Fs Wb,,37.948614,-121.278017,,,,,,0
4256,4256,Airport Wy & Anderson St Nb Fs,,37.944884,-121.271225,,,,,,0
4257,4257,California St & Ellis Street Sb Fs,,37.976695,-121.291634,,,,,,0
4259,4259,Wilson Wy @ Flea Market,,37.992074,-121.26616,,,,,,0
4119,4119,Lincoln St & 6th St Fs Sb,,37.929582,-121.290853,,,,,,0
4260,4260,8th St & Pock Ns Wb,,37.935937,-121.247598,,,,,,0
4261,4261,Hwy 99 Frontage @ Boeing Wy Fs Sb,,37.911487,-121.225932,,,,,,0
4100,4100,99 Frontage & Carpenter Rd Fs Nb,,37.924086,-121.230337,,,,,,0
4263,4263,B St & Industrial Dr Fs Nb,S B ST,37.912302,-121.247009,,,,,,0
4262,4262,B St & Industrial Fs Sb,,37.91177,-121.247003,,,,,,0
4265,4265,Ralph & B Ns Eb,,37.922722,-121.251471,,,,,,0
4266,4266,Swain & I-5 Mb Wb,,38.000108,-121.349897,,,,,,0
4267,4267,Grant Line & N. Chrisman Rd Fs Eb,,37.754073,-121.39776,,,,,,0
4268,4268,Grant Line & Skylark Fs Eb,,37.754097,-121.40618,,,,,,0
4269,4269,Grant Line & Skylark Fs Wb,,37.754328,-121.407805,,,,,,0
4270,4270,Grant Line & N. Chrisman Rd Fs Wb,,37.75431,-121.398766,,,,,,0
4272,4272,29th St & R St,,38.564976,-121.471636,,,,,,0
4273,4273,30th St & R St,,38.564187,-121.470399,,,,,,0
4271,4271,Mathews Rd & Migrant Center Eb,,37.88231,-121.286357,,,,,,0
4274,4274,Mlk Blvd & French Camp Turnpike Ns Eb,,37.938126,-121.290168,,,,,,0
4275,4275,Mlk Blvd & San Joaquin Fs Eb,,37.939395,-121.283403,,,,,,0
4276,4276,Mariposa & Farmington Fs,,37.938747,-121.24383,,,,,,0
4277,4277,Mlk Blvd & B Street Fs W,,37.943895,-121.259625,,,,,,0
4278,4278,French Camp Turnpike & Mlk Blvd Fs Sb,,37.937742,-121.290455,,,,,,0
4279,4279,8th Street & French Camp Turnpike Fs Wb,,37.926999,-121.293125,,,,,,0
4280,4280,French Camp Turnpike & 7th Street Fs Nb,,37.927704,-121.293424,,,,,,0
4282,4282,Pershing & Marco Polo Drive Ns Nb,,37.992339,-121.323122,,,,,,0
4283,4283,Pershing & Venetian Drive Fs Nb,,37.996274,-121.324675,,,,,,0
4281,4281,Kirk & Alpine Fs Sb,,37.96862,-121.343712,,,,,,0
4284,4284,Uts,S UNION ST,37.93908,-121.272265,,,,,,0
